K,SepalLength,SepalWidth,PetalLength,PetalWidth,TrueClass,Cluster
30,6.7,3.1,4.4,1.4,Iris-versicolor,9
30,5.6,3,4.5,1.5,Iris-versicolor,28
30,5.8,2.7,4.1,1,Iris-versicolor,7
30,6.2,2.2,4.5,1.5,Iris-versicolor,14
30,5.6,2.5,3.9,1.1,Iris-versicolor,17
30,5.9,3.2,4.8,1.8,Iris-versicolor,26
30,6.1,2.8,4,1.3,Iris-versicolor,7
30,6.3,2.5,4.9,1.5,Iris-versicolor,11
30,6.1,2.8,4.7,1.2,Iris-versicolor,29
30,6.4,2.9,4.3,1.3,Iris-versicolor,29
30,6.6,3,4.4,1.4,Iris-versicolor,9
30,6.8,2.8,4.8,1.4,Iris-versicolor,9
30,6.7,3,5,1.7,Iris-versicolor,8
30,6,2.9,4.5,1.5,Iris-versicolor,29
30,5.7,2.6,3.5,1,Iris-versicolor,5
30,5.5,2.4,3.8,1.1,Iris-versicolor,17
30,5.5,2.4,3.7,1,Iris-versicolor,17
30,5.8,2.7,3.9,1.2,Iris-versicolor,7
30,6,2.7,5.1,1.6,Iris-versicolor,11
30,5.4,3,4.5,1.5,Iris-versicolor,28
30,6,3.4,4.5,1.6,Iris-versicolor,29
30,6.7,3.1,4.7,1.5,Iris-versicolor,9
30,6.3,2.3,4.4,1.3,Iris-versicolor,14
30,5.6,3,4.1,1.3,Iris-versicolor,0
30,5.5,2.5,4,1.3,Iris-versicolor,17
30,5.5,2.6,4.4,1.2,Iris-versicolor,0
30,6.1,3,4.6,1.4,Iris-versicolor,29
30,5.8,2.6,4,1.2,Iris-versicolor,7
30,5,2.3,3.3,1,Iris-versicolor,3
30,5.6,2.7,4.2,1.3,Iris-versicolor,0
30,5.7,3,4.2,1.2,Iris-versicolor,0
30,5.7,2.9,4.2,1.3,Iris-versicolor,0
30,6.2,2.9,4.3,1.3,Iris-versicolor,29
30,5.1,2.5,3,1.1,Iris-versicolor,3
30,5.7,2.8,4.1,1.3,Iris-versicolor,0
30,6.3,3.3,6,2.5,Iris-virginica,10
30,5.8,2.7,5.1,1.9,Iris-virginica,26
30,7.1,3,5.9,2.1,Iris-virginica,21
30,6.3,2.9,5.6,1.8,Iris-virginica,4
30,6.5,3,5.8,2.2,Iris-virginica,1
30,7.6,3,6.6,2.1,Iris-virginica,2
30,4.9,2.5,4.5,1.7,Iris-virginica,18
30,7.3,2.9,6.3,1.8,Iris-virginica,21
30,6.7,2.5,5.8,1.8,Iris-virginica,1
30,7.2,3.6,6.1,2.5,Iris-virginica,24
30,6.5,3.2,5.1,2,Iris-virginica,8
30,6.4,2.7,5.3,1.9,Iris-virginica,4
30,6.8,3,5.5,2.1,Iris-virginica,8
30,5.7,2.5,5,2,Iris-virginica,26
30,5.8,2.8,5.1,2.4,Iris-virginica,26
30,6.4,3.2,5.3,2.3,Iris-virginica,10
30,6.5,3,5.5,1.8,Iris-virginica,4
30,7.7,3.8,6.7,2.2,Iris-virginica,2
30,7.7,2.6,6.9,2.3,Iris-virginica,2
30,6,2.2,5,1.5,Iris-virginica,11
30,6.9,3.2,5.7,2.3,Iris-virginica,24
30,5.6,2.8,4.9,2,Iris-virginica,26
30,7.7,2.8,6.7,2,Iris-virginica,2
30,6.3,2.7,4.9,1.8,Iris-virginica,11
30,6.7,3.3,5.7,2.1,Iris-virginica,24
30,7.2,3.2,6,1.8,Iris-virginica,21
30,6.2,2.8,4.8,1.8,Iris-virginica,11
30,6.1,3,4.9,1.8,Iris-virginica,26
30,6.4,2.8,5.6,2.1,Iris-virginica,1
30,7.2,3,5.8,1.6,Iris-virginica,21
30,7.4,2.8,6.1,1.9,Iris-virginica,21
30,7.9,3.8,6.4,2,Iris-virginica,2
30,6.4,2.8,5.6,2.2,Iris-virginica,1
30,6.3,2.8,5.1,1.5,Iris-virginica,11
30,6.1,2.6,5.6,1.4,Iris-virginica,19
30,7.7,3,6.1,2.3,Iris-virginica,2
30,6.3,3.4,5.6,2.4,Iris-virginica,10
30,6.4,3.1,5.5,1.8,Iris-virginica,4
30,6,3,4.8,1.8,Iris-virginica,26
30,6.9,3.1,5.4,2.1,Iris-virginica,8
30,6.7,3.1,5.6,2.4,Iris-virginica,24
30,6.9,3.1,5.1,2.3,Iris-virginica,8
30,5.8,2.7,5.1,1.9,Iris-virginica,26
30,6.8,3.2,5.9,2.3,Iris-virginica,24
30,6.7,3.3,5.7,2.5,Iris-virginica,24
30,6.7,3,5.2,2.3,Iris-virginica,8
30,6.3,2.5,5,1.9,Iris-virginica,11
30,6.5,3,5.2,2,Iris-virginica,8
30,6.2,3.4,5.4,2.3,Iris-virginica,10
30,5.9,3,5.1,1.8,Iris-virginica,26
31,5.1,3.5,1.4,0.2,Iris-setosa,21
31,4.9,3,1.4,0.2,Iris-setosa,7
31,4.7,3.2,1.3,0.2,Iris-setosa,24
31,4.6,3.1,1.5,0.2,Iris-setosa,6
31,5,3.6,1.4,0.2,Iris-setosa,19
31,5.4,3.9,1.7,0.4,Iris-setosa,8
31,4.6,3.4,1.4,0.3,Iris-setosa,5
31,5,3.4,1.5,0.2,Iris-setosa,21
31,4.4,2.9,1.4,0.2,Iris-setosa,6
31,4.9,3.1,1.5,0.1,Iris-setosa,7
31,5.4,3.7,1.5,0.2,Iris-setosa,8
31,4.8,3.4,1.6,0.2,Iris-setosa,4
31,4.8,3,1.4,0.1,Iris-setosa,7
31,4.3,3,1.1,0.1,Iris-setosa,24
31,5.8,4,1.2,0.2,Iris-setosa,14
31,5.7,4.4,1.5,0.4,Iris-setosa,14
31,5.4,3.9,1.3,0.4,Iris-setosa,8
31,5.1,3.5,1.4,0.3,Iris-setosa,21
31,5.7,3.8,1.7,0.3,Iris-setosa,8
31,5.1,3.8,1.5,0.3,Iris-setosa,13
31,5.4,3.4,1.7,0.2,Iris-setosa,2
31,5.1,3.7,1.5,0.4,Iris-setosa,13
31,4.6,3.6,1,0.2,Iris-setosa,5
31,5.1,3.3,1.7,0.5,Iris-setosa,4
31,4.8,3.4,1.9,0.2,Iris-setosa,26
31,5,3,1.6,0.2,Iris-setosa,27
31,5,3.4,1.6,0.4,Iris-setosa,4
31,5.2,3.5,1.5,0.2,Iris-setosa,21
31,5.2,3.4,1.4,0.2,Iris-setosa,21
31,4.7,3.2,1.6,0.2,Iris-setosa,27
31,4.8,3.1,1.6,0.2,Iris-setosa,27
31,5.4,3.4,1.5,0.4,Iris-setosa,10
31,5.2,4.1,1.5,0.1,Iris-setosa,13
31,5.5,4.2,1.4,0.2,Iris-setosa,14
31,4.9,3.1,1.5,0.1,Iris-setosa,7
31,5,3.2,1.2,0.2,Iris-setosa,12
31,5.5,3.5,1.3,0.2,Iris-setosa,10
31,4.9,3.1,1.5,0.1,Iris-setosa,7
31,4.4,3,1.3,0.2,Iris-setosa,24
31,5.1,3.4,1.5,0.2,Iris-setosa,21
31,5,3.5,1.3,0.3,Iris-setosa,19
31,4.5,2.3,1.3,0.3,Iris-setosa,1
31,4.4,3.2,1.3,0.2,Iris-setosa,24
31,5,3.5,1.6,0.6,Iris-setosa,4
31,5.1,3.8,1.9,0.4,Iris-setosa,26
31,4.8,3,1.4,0.3,Iris-setosa,7
31,5.1,3.8,1.6,0.2,Iris-setosa,13
31,4.6,3.2,1.4,0.2,Iris-setosa,24
31,5.3,3.7,1.5,0.2,Iris-setosa,8
31,5,3.3,1.4,0.2,Iris-setosa,12
31,7,3.2,4.7,1.4,Iris-versicolor,20
31,6.4,3.2,4.5,1.5,Iris-versicolor,20
31,6.9,3.1,4.9,1.5,Iris-versicolor,20
31,5.5,2.3,4,1.3,Iris-versicolor,0
31,6.5,2.8,4.6,1.5,Iris-versicolor,20
31,5.7,2.8,4.5,1.3,Iris-versicolor,25
31,6.3,3.3,4.7,1.6,Iris-versicolor,22
31,4.9,2.4,3.3,1,Iris-versicolor,16
31,6.6,2.9,4.6,1.3,Iris-versicolor,20
31,5.2,2.7,3.9,1.4,Iris-versicolor,25
31,5,2,3.5,1,Iris-versicolor,16
31,5.9,3,4.2,1.5,Iris-versicolor,28
31,6,2.2,4,1,Iris-versicolor,0
31,6.1,2.9,4.7,1.4,Iris-versicolor,23
31,5.6,2.9,3.6,1.3,Iris-versicolor,0
31,6.7,3.1,4.4,1.4,Iris-versicolor,20
31,5.6,3,4.5,1.5,Iris-versicolor,25
31,5.8,2.7,4.1,1,Iris-versicolor,0
31,6.2,2.2,4.5,1.5,Iris-versicolor,23
31,5.6,2.5,3.9,1.1,Iris-versicolor,0
31,5.9,3.2,4.8,1.8,Iris-versicolor,22
31,6.1,2.8,4,1.3,Iris-versicolor,28
31,6.3,2.5,4.9,1.5,Iris-versicolor,15
31,6.1,2.8,4.7,1.2,Iris-versicolor,23
31,6.4,2.9,4.3,1.3,Iris-versicolor,23
31,6.6,3,4.4,1.4,Iris-versicolor,20
31,6.8,2.8,4.8,1.4,Iris-versicolor,20
31,6.7,3,5,1.7,Iris-versicolor,20
31,6,2.9,4.5,1.5,Iris-versicolor,23
31,5.7,2.6,3.5,1,Iris-versicolor,0
31,5.5,2.4,3.8,1.1,Iris-versicolor,0
31,5.5,2.4,3.7,1,Iris-versicolor,0
31,5.8,2.7,3.9,1.2,Iris-versicolor,0
31,6,2.7,5.1,1.6,Iris-versicolor,15
31,5.4,3,4.5,1.5,Iris-versicolor,25
31,6,3.4,4.5,1.6,Iris-versicolor,22
31,6.7,3.1,4.7,1.5,Iris-versicolor,20
31,6.3,2.3,4.4,1.3,Iris-versicolor,23
31,5.6,3,4.1,1.3,Iris-versicolor,25
31,5.5,2.5,4,1.3,Iris-versicolor,0
31,5.5,2.6,4.4,1.2,Iris-versicolor,25
31,6.1,3,4.6,1.4,Iris-versicolor,23
31,5.8,2.6,4,1.2,Iris-versicolor,0
31,5,2.3,3.3,1,Iris-versicolor,16
31,5.6,2.7,4.2,1.3,Iris-versicolor,25
31,5.7,3,4.2,1.2,Iris-versicolor,25
31,5.7,2.9,4.2,1.3,Iris-versicolor,25
31,6.2,2.9,4.3,1.3,Iris-versicolor,23
31,5.1,2.5,3,1.1,Iris-versicolor,16
31,5.7,2.8,4.1,1.3,Iris-versicolor,25
31,6.3,3.3,6,2.5,Iris-virginica,3
31,5.8,2.7,5.1,1.9,Iris-virginica,18
31,7.1,3,5.9,2.1,Iris-virginica,3
31,6.3,2.9,5.6,1.8,Iris-virginica,30
31,6.5,3,5.8,2.2,Iris-virginica,17
31,7.6,3,6.6,2.1,Iris-virginica,9
31,4.9,2.5,4.5,1.7,Iris-virginica,25
31,7.3,2.9,6.3,1.8,Iris-virginica,9
31,6.7,2.5,5.8,1.8,Iris-virginica,17
31,7.2,3.6,6.1,2.5,Iris-virginica,3
31,6.5,3.2,5.1,2,Iris-virginica,29
31,6.4,2.7,5.3,1.9,Iris-virginica,30
31,6.8,3,5.5,2.1,Iris-virginica,29
31,5.7,2.5,5,2,Iris-virginica,18
31,5.8,2.8,5.1,2.4,Iris-virginica,18
31,6.4,3.2,5.3,2.3,Iris-virginica,11
31,6.5,3,5.5,1.8,Iris-virginica,30
31,7.7,3.8,6.7,2.2,Iris-virginica,9
31,7.7,2.6,6.9,2.3,Iris-virginica,9
31,6,2.2,5,1.5,Iris-virginica,15
31,6.9,3.2,5.7,2.3,Iris-virginica,3
31,5.6,2.8,4.9,2,Iris-virginica,18
31,7.7,2.8,6.7,2,Iris-virginica,9
31,6.3,2.7,4.9,1.8,Iris-virginica,18
31,6.7,3.3,5.7,2.1,Iris-virginica,3
31,7.2,3.2,6,1.8,Iris-virginica,9
31,6.2,2.8,4.8,1.8,Iris-virginica,18
31,6.1,3,4.9,1.8,Iris-virginica,22
31,6.4,2.8,5.6,2.1,Iris-virginica,17
31,7.2,3,5.8,1.6,Iris-virginica,9
31,7.4,2.8,6.1,1.9,Iris-virginica,9
31,7.9,3.8,6.4,2,Iris-virginica,9
31,6.4,2.8,5.6,2.2,Iris-virginica,17
31,6.3,2.8,5.1,1.5,Iris-virginica,15
31,6.1,2.6,5.6,1.4,Iris-virginica,15
31,7.7,3,6.1,2.3,Iris-virginica,9
31,6.3,3.4,5.6,2.4,Iris-virginica,11
31,6.4,3.1,5.5,1.8,Iris-virginica,30
31,6,3,4.8,1.8,Iris-virginica,22
31,6.9,3.1,5.4,2.1,Iris-virginica,29
31,6.7,3.1,5.6,2.4,Iris-virginica,3
31,6.9,3.1,5.1,2.3,Iris-virginica,29
31,5.8,2.7,5.1,1.9,Iris-virginica,18
31,6.8,3.2,5.9,2.3,Iris-virginica,3
31,6.7,3.3,5.7,2.5,Iris-virginica,3
31,6.7,3,5.2,2.3,Iris-virginica,29
31,6.3,2.5,5,1.9,Iris-virginica,18
31,6.5,3,5.2,2,Iris-virginica,30
31,6.2,3.4,5.4,2.3,Iris-virginica,11
31,5.9,3,5.1,1.8,Iris-virginica,18
32,5.1,3.5,1.4,0.2,Iris-setosa,10
32,4.9,3,1.4,0.2,Iris-setosa,8
32,4.7,3.2,1.3,0.2,Iris-setosa,18
32,4.6,3.1,1.5,0.2,Iris-setosa,8
32,5,3.6,1.4,0.2,Iris-setosa,10
32,5.4,3.9,1.7,0.4,Iris-setosa,31
32,4.6,3.4,1.4,0.3,Iris-setosa,18
32,5,3.4,1.5,0.2,Iris-setosa,10
32,4.4,2.9,1.4,0.2,Iris-setosa,6
32,4.9,3.1,1.5,0.1,Iris-setosa,8
32,5.4,3.7,1.5,0.2,Iris-setosa,31
32,4.8,3.4,1.6,0.2,Iris-setosa,10
32,4.8,3,1.4,0.1,Iris-setosa,8
32,4.3,3,1.1,0.1,Iris-setosa,6
32,5.8,4,1.2,0.2,Iris-setosa,4
32,5.7,4.4,1.5,0.4,Iris-setosa,4
32,5.4,3.9,1.3,0.4,Iris-setosa,31
32,5.1,3.5,1.4,0.3,Iris-setosa,10
32,5.7,3.8,1.7,0.3,Iris-setosa,31
32,5.1,3.8,1.5,0.3,Iris-setosa,11
32,5.4,3.4,1.7,0.2,Iris-setosa,23
32,5.1,3.7,1.5,0.4,Iris-setosa,11
32,4.6,3.6,1,0.2,Iris-setosa,18
32,5.1,3.3,1.7,0.5,Iris-setosa,10
32,4.8,3.4,1.9,0.2,Iris-setosa,10
32,5,3,1.6,0.2,Iris-setosa,8
32,5,3.4,1.6,0.4,Iris-setosa,10
32,5.2,3.5,1.5,0.2,Iris-setosa,10
32,5.2,3.4,1.4,0.2,Iris-setosa,10
32,4.7,3.2,1.6,0.2,Iris-setosa,8
32,4.8,3.1,1.6,0.2,Iris-setosa,8
32,5.4,3.4,1.5,0.4,Iris-setosa,23
32,5.2,4.1,1.5,0.1,Iris-setosa,14
32,5.5,4.2,1.4,0.2,Iris-setosa,14
32,4.9,3.1,1.5,0.1,Iris-setosa,8
32,5,3.2,1.2,0.2,Iris-setosa,8
32,5.5,3.5,1.3,0.2,Iris-setosa,23
32,4.9,3.1,1.5,0.1,Iris-setosa,8
32,4.4,3,1.3,0.2,Iris-setosa,6
32,5.1,3.4,1.5,0.2,Iris-setosa,10
32,5,3.5,1.3,0.3,Iris-setosa,10
32,4.5,2.3,1.3,0.3,Iris-setosa,9
32,4.4,3.2,1.3,0.2,Iris-setosa,18
32,5,3.5,1.6,0.6,Iris-setosa,10
32,5.1,3.8,1.9,0.4,Iris-setosa,11
32,4.8,3,1.4,0.3,Iris-setosa,8
32,5.1,3.8,1.6,0.2,Iris-setosa,11
32,4.6,3.2,1.4,0.2,Iris-setosa,18
32,5.3,3.7,1.5,0.2,Iris-setosa,31
32,5,3.3,1.4,0.2,Iris-setosa,10
32,7,3.2,4.7,1.4,Iris-versicolor,30
32,6.4,3.2,4.5,1.5,Iris-versicolor,17
32,6.9,3.1,4.9,1.5,Iris-versicolor,30
32,5.5,2.3,4,1.3,Iris-versicolor,24
32,6.5,2.8,4.6,1.5,Iris-versicolor,30
32,5.7,2.8,4.5,1.3,Iris-versicolor,22
32,6.3,3.3,4.7,1.6,Iris-versicolor,17
32,4.9,2.4,3.3,1,Iris-versicolor,28
32,6.6,2.9,4.6,1.3,Iris-versicolor,30
32,5.2,2.7,3.9,1.4,Iris-versicolor,12
32,5,2,3.5,1,Iris-versicolor,29
32,5.9,3,4.2,1.5,Iris-versicolor,1
32,6,2.2,4,1,Iris-versicolor,26
32,6.1,2.9,4.7,1.4,Iris-versicolor,2
32,5.6,2.9,3.6,1.3,Iris-versicolor,25
32,6.7,3.1,4.4,1.4,Iris-versicolor,30
32,5.6,3,4.5,1.5,Iris-versicolor,22
32,5.8,2.7,4.1,1,Iris-versicolor,26
32,6.2,2.2,4.5,1.5,Iris-versicolor,7
32,5.6,2.5,3.9,1.1,Iris-versicolor,24
32,5.9,3.2,4.8,1.8,Iris-versicolor,13
32,6.1,2.8,4,1.3,Iris-versicolor,16
32,6.3,2.5,4.9,1.5,Iris-versicolor,7
32,6.1,2.8,4.7,1.2,Iris-versicolor,2
32,6.4,2.9,4.3,1.3,Iris-versicolor,2
32,6.6,3,4.4,1.4,Iris-versicolor,30
32,6.8,2.8,4.8,1.4,Iris-versicolor,30
32,6.7,3,5,1.7,Iris-versicolor,30
32,6,2.9,4.5,1.5,Iris-versicolor,2
32,5.7,2.6,3.5,1,Iris-versicolor,25
32,5.5,2.4,3.8,1.1,Iris-versicolor,12
32,5.5,2.4,3.7,1,Iris-versicolor,12
32,5.8,2.7,3.9,1.2,Iris-versicolor,25
32,6,2.7,5.1,1.6,Iris-versicolor,7
32,5.4,3,4.5,1.5,Iris-versicolor,22
32,6,3.4,4.5,1.6,Iris-versicolor,17
32,6.7,3.1,4.7,1.5,Iris-versicolor,30
32,6.3,2.3,4.4,1.3,Iris-versicolor,26
32,5.6,3,4.1,1.3,Iris-versicolor,19
32,5.5,2.5,4,1.3,Iris-versicolor,24
32,5.5,2.6,4.4,1.2,Iris-versicolor,22
32,6.1,3,4.6,1.4,Iris-versicolor,2
32,5.8,2.6,4,1.2,Iris-versicolor,26
32,5,2.3,3.3,1,Iris-versicolor,29
32,5.6,2.7,4.2,1.3,Iris-versicolor,19
32,5.7,3,4.2,1.2,Iris-versicolor,1
32,5.7,2.9,4.2,1.3,Iris-versicolor,1
32,6.2,2.9,4.3,1.3,Iris-versicolor,2
32,5.1,2.5,3,1.1,Iris-versicolor,28
32,5.7,2.8,4.1,1.3,Iris-versicolor,19
32,6.3,3.3,6,2.5,Iris-virginica,27
32,5.8,2.7,5.1,1.9,Iris-virginica,13
32,7.1,3,5.9,2.1,Iris-virginica,5
32,6.3,2.9,5.6,1.8,Iris-virginica,21
32,6.5,3,5.8,2.2,Iris-virginica,21
32,7.6,3,6.6,2.1,Iris-virginica,20
32,4.9,2.5,4.5,1.7,Iris-virginica,22
32,7.3,2.9,6.3,1.8,Iris-virginica,20
32,6.7,2.5,5.8,1.8,Iris-virginica,21
32,7.2,3.6,6.1,2.5,Iris-virginica,5
32,6.5,3.2,5.1,2,Iris-virginica,3
32,6.4,2.7,5.3,1.9,Iris-virginica,21
32,6.8,3,5.5,2.1,Iris-virginica,3
32,5.7,2.5,5,2,Iris-virginica,13
32,5.8,2.8,5.1,2.4,Iris-virginica,13
32,6.4,3.2,5.3,2.3,Iris-virginica,0
32,6.5,3,5.5,1.8,Iris-virginica,21
32,7.7,3.8,6.7,2.2,Iris-virginica,20
32,7.7,2.6,6.9,2.3,Iris-virginica,20
32,6,2.2,5,1.5,Iris-virginica,7
32,6.9,3.2,5.7,2.3,Iris-virginica,5
32,5.6,2.8,4.9,2,Iris-virginica,13
32,7.7,2.8,6.7,2,Iris-virginica,20
32,6.3,2.7,4.9,1.8,Iris-virginica,7
32,6.7,3.3,5.7,2.1,Iris-virginica,5
32,7.2,3.2,6,1.8,Iris-virginica,20
32,6.2,2.8,4.8,1.8,Iris-virginica,7
32,6.1,3,4.9,1.8,Iris-virginica,13
32,6.4,2.8,5.6,2.1,Iris-virginica,21
32,7.2,3,5.8,1.6,Iris-virginica,20
32,7.4,2.8,6.1,1.9,Iris-virginica,20
32,7.9,3.8,6.4,2,Iris-virginica,20
32,6.4,2.8,5.6,2.2,Iris-virginica,21
32,6.3,2.8,5.1,1.5,Iris-virginica,7
32,6.1,2.6,5.6,1.4,Iris-virginica,15
32,7.7,3,6.1,2.3,Iris-virginica,20
32,6.3,3.4,5.6,2.4,Iris-virginica,0
32,6.4,3.1,5.5,1.8,Iris-virginica,21
32,6,3,4.8,1.8,Iris-virginica,13
32,6.9,3.1,5.4,2.1,Iris-virginica,3
32,6.7,3.1,5.6,2.4,Iris-virginica,5
32,6.9,3.1,5.1,2.3,Iris-virginica,3
32,5.8,2.7,5.1,1.9,Iris-virginica,13
32,6.8,3.2,5.9,2.3,Iris-virginica,5
32,6.7,3.3,5.7,2.5,Iris-virginica,5
32,6.7,3,5.2,2.3,Iris-virginica,3
32,6.3,2.5,5,1.9,Iris-virginica,7
32,6.5,3,5.2,2,Iris-virginica,3
32,6.2,3.4,5.4,2.3,Iris-virginica,0
32,5.9,3,5.1,1.8,Iris-virginica,13
33,5.1,3.5,1.4,0.2,Iris-setosa,5
33,4.9,3,1.4,0.2,Iris-setosa,19
33,4.7,3.2,1.3,0.2,Iris-setosa,22
33,4.6,3.1,1.5,0.2,Iris-setosa,22
33,5,3.6,1.4,0.2,Iris-setosa,5
33,5.4,3.9,1.7,0.4,Iris-setosa,8
33,4.6,3.4,1.4,0.3,Iris-setosa,22
33,5,3.4,1.5,0.2,Iris-setosa,5
33,4.4,2.9,1.4,0.2,Iris-setosa,11
33,4.9,3.1,1.5,0.1,Iris-setosa,19
33,5.4,3.7,1.5,0.2,Iris-setosa,8
33,4.8,3.4,1.6,0.2,Iris-setosa,22
33,4.8,3,1.4,0.1,Iris-setosa,19
33,4.3,3,1.1,0.1,Iris-setosa,23
33,5.8,4,1.2,0.2,Iris-setosa,24
33,5.7,4.4,1.5,0.4,Iris-setosa,24
33,5.4,3.9,1.3,0.4,Iris-setosa,8
33,5.1,3.5,1.4,0.3,Iris-setosa,5
33,5.7,3.8,1.7,0.3,Iris-setosa,8
33,5.1,3.8,1.5,0.3,Iris-setosa,8
33,5.4,3.4,1.7,0.2,Iris-setosa,8
33,5.1,3.7,1.5,0.4,Iris-setosa,8
33,4.6,3.6,1,0.2,Iris-setosa,23
33,5.1,3.3,1.7,0.5,Iris-setosa,7
33,4.8,3.4,1.9,0.2,Iris-setosa,7
33,5,3,1.6,0.2,Iris-setosa,19
33,5,3.4,1.6,0.4,Iris-setosa,7
33,5.2,3.5,1.5,0.2,Iris-setosa,5
33,5.2,3.4,1.4,0.2,Iris-setosa,5
33,4.7,3.2,1.6,0.2,Iris-setosa,22
33,4.8,3.1,1.6,0.2,Iris-setosa,19
33,5.4,3.4,1.5,0.4,Iris-setosa,8
33,5.2,4.1,1.5,0.1,Iris-setosa,20
33,5.5,4.2,1.4,0.2,Iris-setosa,24
33,4.9,3.1,1.5,0.1,Iris-setosa,19
33,5,3.2,1.2,0.2,Iris-setosa,19
33,5.5,3.5,1.3,0.2,Iris-setosa,8
33,4.9,3.1,1.5,0.1,Iris-setosa,19
33,4.4,3,1.3,0.2,Iris-setosa,23
33,5.1,3.4,1.5,0.2,Iris-setosa,5
33,5,3.5,1.3,0.3,Iris-setosa,5
33,4.5,2.3,1.3,0.3,Iris-setosa,11
33,4.4,3.2,1.3,0.2,Iris-setosa,23
33,5,3.5,1.6,0.6,Iris-setosa,7
33,5.1,3.8,1.9,0.4,Iris-setosa,7
33,4.8,3,1.4,0.3,Iris-setosa,19
33,5.1,3.8,1.6,0.2,Iris-setosa,8
33,4.6,3.2,1.4,0.2,Iris-setosa,22
33,5.3,3.7,1.5,0.2,Iris-setosa,8
33,5,3.3,1.4,0.2,Iris-setosa,5
33,7,3.2,4.7,1.4,Iris-versicolor,28
33,6.4,3.2,4.5,1.5,Iris-versicolor,12
33,6.9,3.1,4.9,1.5,Iris-versicolor,28
33,5.5,2.3,4,1.3,Iris-versicolor,32
33,6.5,2.8,4.6,1.5,Iris-versicolor,15
33,5.7,2.8,4.5,1.3,Iris-versicolor,10
33,6.3,3.3,4.7,1.6,Iris-versicolor,12
33,4.9,2.4,3.3,1,Iris-versicolor,1
33,6.6,2.9,4.6,1.3,Iris-versicolor,15
33,5.2,2.7,3.9,1.4,Iris-versicolor,29
33,5,2,3.5,1,Iris-versicolor,1
33,5.9,3,4.2,1.5,Iris-versicolor,10
33,6,2.2,4,1,Iris-versicolor,9
33,6.1,2.9,4.7,1.4,Iris-versicolor,12
33,5.6,2.9,3.6,1.3,Iris-versicolor,17
33,6.7,3.1,4.4,1.4,Iris-versicolor,16
33,5.6,3,4.5,1.5,Iris-versicolor,10
33,5.8,2.7,4.1,1,Iris-versicolor,9
33,6.2,2.2,4.5,1.5,Iris-versicolor,27
33,5.6,2.5,3.9,1.1,Iris-versicolor,6
33,5.9,3.2,4.8,1.8,Iris-versicolor,18
33,6.1,2.8,4,1.3,Iris-versicolor,9
33,6.3,2.5,4.9,1.5,Iris-versicolor,31
33,6.1,2.8,4.7,1.2,Iris-versicolor,15
33,6.4,2.9,4.3,1.3,Iris-versicolor,15
33,6.6,3,4.4,1.4,Iris-versicolor,16
33,6.8,2.8,4.8,1.4,Iris-versicolor,28
33,6.7,3,5,1.7,Iris-versicolor,28
33,6,2.9,4.5,1.5,Iris-versicolor,12
33,5.7,2.6,3.5,1,Iris-versicolor,6
33,5.5,2.4,3.8,1.1,Iris-versicolor,6
33,5.5,2.4,3.7,1,Iris-versicolor,6
33,5.8,2.7,3.9,1.2,Iris-versicolor,9
33,6,2.7,5.1,1.6,Iris-versicolor,31
33,5.4,3,4.5,1.5,Iris-versicolor,10
33,6,3.4,4.5,1.6,Iris-versicolor,12
33,6.7,3.1,4.7,1.5,Iris-versicolor,28
33,6.3,2.3,4.4,1.3,Iris-versicolor,27
33,5.6,3,4.1,1.3,Iris-versicolor,10
33,5.5,2.5,4,1.3,Iris-versicolor,32
33,5.5,2.6,4.4,1.2,Iris-versicolor,10
33,6.1,3,4.6,1.4,Iris-versicolor,12
33,5.8,2.6,4,1.2,Iris-versicolor,9
33,5,2.3,3.3,1,Iris-versicolor,1
33,5.6,2.7,4.2,1.3,Iris-versicolor,10
33,5.7,3,4.2,1.2,Iris-versicolor,10
33,5.7,2.9,4.2,1.3,Iris-versicolor,10
33,6.2,2.9,4.3,1.3,Iris-versicolor,15
33,5.1,2.5,3,1.1,Iris-versicolor,4
33,5.7,2.8,4.1,1.3,Iris-versicolor,10
33,6.3,3.3,6,2.5,Iris-virginica,3
33,5.8,2.7,5.1,1.9,Iris-virginica,2
33,7.1,3,5.9,2.1,Iris-virginica,14
33,6.3,2.9,5.6,1.8,Iris-virginica,21
33,6.5,3,5.8,2.2,Iris-virginica,13
33,7.6,3,6.6,2.1,Iris-virginica,26
33,4.9,2.5,4.5,1.7,Iris-virginica,29
33,7.3,2.9,6.3,1.8,Iris-virginica,26
33,6.7,2.5,5.8,1.8,Iris-virginica,13
33,7.2,3.6,6.1,2.5,Iris-virginica,25
33,6.5,3.2,5.1,2,Iris-virginica,30
33,6.4,2.7,5.3,1.9,Iris-virginica,0
33,6.8,3,5.5,2.1,Iris-virginica,14
33,5.7,2.5,5,2,Iris-virginica,2
33,5.8,2.8,5.1,2.4,Iris-virginica,2
33,6.4,3.2,5.3,2.3,Iris-virginica,30
33,6.5,3,5.5,1.8,Iris-virginica,0
33,7.7,3.8,6.7,2.2,Iris-virginica,25
33,7.7,2.6,6.9,2.3,Iris-virginica,26
33,6,2.2,5,1.5,Iris-virginica,31
33,6.9,3.2,5.7,2.3,Iris-virginica,14
33,5.6,2.8,4.9,2,Iris-virginica,2
33,7.7,2.8,6.7,2,Iris-virginica,26
33,6.3,2.7,4.9,1.8,Iris-virginica,31
